req_id,slug,title,brand,employment_type,language,languages,tags,location_name,street_address,city,state,postal_code,country_code,full_location,latitude,longitude,apply_url,update_date,create_date,description
P25-6574-11,P25-6574-11,Package Handler - Part Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,2360 E North Street,Kokomo,IN,46901,US,"Kokomo, IN",40.4992647,-86.0964375,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-6574-11,,2024-02-01T15:07:18+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay starting at: $16.20 - $16.70 / hr Address: 2360 E North Street City: Kokomo State: IN Zip Code: 46901 Location: FXG-US/USA/P469/Kokomo Colocation Req ID: P25-6574-11"
P25-7288-8,P25-7288-8,Package Handler - Part Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,134 Amelia Road,Beaver,WV,25813,US,"Beaver, WV",37.7920596,-81.1290233,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7288-8,,2024-02-01T15:07:18+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay: $16.20 - $16.70 / hr Address: 134 Amelia Road City: Beaver State: WV Zip Code: 25813 Location: FXG-US/USA/P258/Beckley Colocation Req ID: P25-7288-8"
P25-7235-67,P25-7235-67,Package Handler (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,450 Falling Creek Road,Spartanburg,SC,29301,US,"Spartanburg, SC",34.9583124,-82.04921619999999,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7235-67,,2024-02-01T15:07:18+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay: $16.20 - $18.70 / hour Address: 450 Falling Creek Road City: Spartanburg State: SC Zip Code: 29301 Location: FXG-US/USA/P293/Spartanburg Colocation Req ID: P25-7235-67"
P25-7351-3,P25-7351-3,Package Handler Sioux Falls Metro Area (Warehouse Like),FedEx Ground,,en-us,,groundwarehousejobs,,,Sioux Falls,SD,57107,US,"Sioux Falls, SD",43.5898358,-96.731267,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7351-3,2024-02-01T15:07:18+0000,2024-01-31T21:05:56+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Wages up to $17.70 City: Sioux Falls State: SD Zip Code: 57107 Location: Sioux Falls Area Req ID: P25-7351-3"
51239,51239,Forklift Operator II,FedEx Supply Chain,FULL_TIME,en-us,,,,,Lebanon,Tennessee,,US,"Lebanon, Tennessee",36.198116,-86.29162559999999,https://genco.taleo.net/careersection/2/jobdetail.ftl?job=51239&lang=en,,2024-02-01T15:00:49+0000,"Location: Hixson Blvd. Lebanon, TN 1st Shift M-TH 5a-3:30p / Pay: $19.50/hr. General Summary…. The Forklift Operator II is primarily responsible for safely operating complex powered material handling equipment (includes the Order Picker, Turret, Drexel, etc.) for the purpose of product receipt, storage and order fulfillment. This position is responsible for product safety, quality, legality, and integrity. This position will be responsible for….. Full case order picking for replenishment, customer orders and packaging components. Pallet retrieval and put away in narrow aisle bulk rack storage system. Quality control to ensure accuracy of all transactions. Loading and unloading of pallets and cases from trucks and conveyor lines, by hand or equipment. Sorting, building and wrapping product to pallets to ensure compliance to customer expectation. Maintain accuracy of storage locations by performing daily cycle counts and routine inventory maintenance tasks. Perform other distribution work functions as needed due to business volume and need. You might be a great fit if…. Education/Experience High school diploma or equivalent. 1+ years' experience with daily power equipment operations preferred. 6-months minimum is required. Must meet all PPE and fall protection requirements. Ability to operate powered complex material handling equipment, i.e. Order Picker, Turret, Drexel, etc. Not afraid of working on equipment at extended heights. Strong sense of urgency, attention to detail and flexibility in meeting deadlines. Excellent verbal and written communication skills. Customer service driven Strong team player. This position operates in a specialty designated federal area and, due to contractual and regulatory obligations, requires U.S. citizenship in order to be considered for this position. Physical/Cognitive Requirements With or without accommodation: Ability to follow policies and procedures. Ability to read, write and interpret information. Ability to add, subtract, multiply and divide. Ability to use hands to finger, handle, or feel. Ability to sit/walk/stand for up to 10 hours per day. Ability to intermittently crawl, squat, climb, twist, bend, stoop, push or pull. Must possess visual acuity, i.e., close, distance, and color vision, depth perception and the ability to adjust focus. Ability to lift/carry items less than 60 pounds. ADA – FedEx Supply Chain will make reasonable accommodations in compliance with the Americans with Disabilities Act of 1990. Reasonable accommodations are available for qualified individuals with disabilities throughout the subsequent application process. FedEx Logistics, Inc. and its subsidiaries are equal opportunity employers. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. The FedEx Logistics companies are committed to providing access, equal opportunity, and reasonable accommodation for qualified individuals with disabilities in its application procedures, hiring, and other terms and conditions of employment. To request a reasonable accommodation, please contact Fxl.talentacquisition@fedex.com. Job ID: 51239 Schedule: Full-time"
412998BR,25736-614354,Ops Manager - Hub,FedEx Ground,PART_TIME,en-us,,groundcareers,,2157 STACIES WAY,GREENWOOD,Indiana,46143,US,"GREENWOOD, Indiana",39.597766,-86.0569411,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25736&siteid=5029&jobid=614354,2024-02-01T14:50:37+0000,2024-02-01T14:50:34+0000,"Job Summary This is a frontline manager position that supports the FedEx Ground (FXG) Safety Above All Culture and manages specific day-to-day operations and an assigned staff. Responsible for ensuring safe and efficient package sortation through the management of Package Handlers. The Operations Manager may also manage administrative employees and functions and ensures administrative processes are compliant with FXG policies and procedures and governmental regulations. Essential Functions Serves as a champion for FXG’s Safety Above All Culture and supports all related initiatives • Management responsibilities include, but are not limited to: hiring, terminations, coaching, training, recognition and rewards, performance evaluation and management, discipline, addressing employee concerns and staff productivity • Plans, organizes, staffs, directs and controls specific day-to-day operations • Responsible for assigning and managing employees to ensure the safe and efficient sortation of packages through the facility, minimizing operational cost and maximizing operational quality, including the movement, tracking and administration of trailers (in conjunction with the linehaul department as applicable) • Analyzes operational performance through direct observation, interpretation of reports and collaboration with others. Determines opportunities for improvement of key metrics and executes action plans to achieve results • Leads daily employee and/or planning meetings to ensure workforce communication and understanding of operational updates and daily goals; Includes communication and public speaking to small and large audiences on a regular basis • Participates in the development of and responsible for administering company employee relations strategies, including maintaining the confidentiality of such material and matters • Participates in the development of and responsible for administering company safety strategies and programs • Investigates, resolves and/or escalates customer service issues, as appropriate • Responsible for training new employees regarding job duties and performance expectations and ensuring compliance with FXG policies, procedures and other training requirements, including but not limited to training related to quality assurance, SWAK, hazardous materials, Video Event Data Recorder (VEDR) coaching, and dock safety • Mentors and develops critical skill sets for new and/or less-experienced Operations Managers • Adapts quickly to change to meet dynamic business needs; Displays flexibility and appropriate sense of urgency, while leading and engaging employees in a positive and professional manner Minimum Education High school diploma or GED required; Bachelor’s degree preferred. Minimum Experience • Six (6) months experience required in the following areas: package handler at FedEx Ground, fast-paced environment (retail, hospitality, fulfillment center, warehouse, dock, or stock room/stock functions), military experience with honorable discharge or supervisory experience. • In lieu of experience, certification program or Associate's Degree in related area or 2+ years of college courses towards a degree • Bachelor's Degree (preferred). Required Skills, Abilities and / or Licensure Ability to inspire a shared vision and empower and motivate a team • Demonstrated ability to build professional rapport, effectively lead a team and positively influence diverse groups • Proven ability to apply sound business judgment to establish and accomplish goals • Verbal and written communication skills necessary to communicate with various audience levels and group sizes • Ability to effectively provide employees instruction on process and practice • Ability to read, interpret and draw conclusions from numerical data and written information • Software skills, including use of Microsoft Office software and web-based applications • Ability to maintain a working knowledge of relevant technology-based projects, including various devices and computer- based applications • Ability to mentor, coach and act as a knowledge resource to other employees.% of Travel for the Position: 0-25% Address: 2157 STACIES WAY City: GREENWOOD State: Indiana Zip Code: 46143 Domicile Location: FXG-US/USA/P474/Greenwood Hub Auto req ID: 412998BR Position Type: Part time Employee Type: Non-Exempt EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforceSearch Engine Description: General"
P25-7189-39,P25-7189-39,Package Handler - Part & Full Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,11825 Newgate Blvd,Hagerstown,MD,21740,US,"Hagerstown, MD",39.6390329,-77.7913014,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7189-39,,2024-02-01T14:05:52+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $20.50 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay: $20.50 - $23.50 / hr HIRING EVENT! When: 2/1/2024 Time: 11am-3pm Where: The Fit Room at Fairgrounds Park 351 N. Cleveland Ave. Hagerstown MD 21740. Address: 11825 Newgate Blvd City: Hagerstown State: MD Zip Code: 21740 Location: FXG-US/USA/P219/Hagerstown Hub Req ID: P25-7189-39"
P25-7259-72,P25-7259-72,Package Handler - Part Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,11915 31st Terrace East,Palmetto,FL,34221,US,"Palmetto, FL",27.62203,-82.5340125,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7259-72,,2024-02-01T14:05:52+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. AM PAY RATE STARTS AT $16.70/HOUR. END OF SHIFT AROUND 9AM. Address: 11915 31st Terrace East City: Palmetto State: FL Zip Code: 34221 Location: FXG-US/USA/P342/Bradenton Colocation Req ID: P25-7259-72"
P25-7261-39,P25-7261-39,Package Handler - Part Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,3100 NW 35th Avenue Rd.,Ocala,FL,34475,US,"Ocala, FL",29.2563334,-82.1809955,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7261-39,,2024-02-01T14:05:52+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.50 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. ""Pay: $16.50 - $18.50 / hr"" Address: 3100 NW 35th Avenue Rd. City: Ocala State: FL Zip Code: 34475 Location: FXG-US/USA/P344/Ocala Hub Req ID: P25-7261-39"
P25-7218-32,P25-7218-32,Package Handler - Part Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,225 Thruway Park,West Henrietta,NY,14586,US,"West Henrietta, NY",43.0423979,-77.67490169999999,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7218-32,,2024-02-01T13:06:18+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.70 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay rate: $16.70 - $17.20/ hour: This is for Early Morning Shift Only (Shift runs anywhere between 3am-9am) Must have Monday and Saturday Availability Address: 225 Thruway Park City: West Henrietta State: NY Zip Code: 14586 Location: FXG-US/USA/P146/Rochester Colocation Req ID: P25-7218-32"
P25-7197-43,P25-7197-43,Package Handler - Part Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,1401 Kelland Drive,Chesapeake,VA,23320,US,"Chesapeake, VA",36.7730757,-76.27430059999999,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7197-43,,2024-02-01T13:06:18+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Part Time Package Handler Position at FedEx Ground. Base Pay $15.50/HR for Inbound Shift. $15.00/HR for Outbound Shift. Address: 1401 Kelland Drive City: Chesapeake State: VA Zip Code: 23320 Location: FXG-US/USA/P235/Norfolk Colocation Req ID: P25-7197-43"
412282BR,25736-613637,Package Handler- Switcher PT,FedEx Ground,PART_TIME,en-us,,groundcareers,,5805 N Jackson Gap Street,Aurora,Colorado,80019,US,"Aurora, Colorado",39.82988020000001,-104.6932363,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25736&siteid=5029&jobid=613637,2024-02-01T12:06:10+0000,2024-02-01T12:06:08+0000,"Job Summary Responsible for the movement of trailers to and from the unload / load doors and throughout the yard. May also be responsible for the physical loading, unloading and/or sorting of packages by hand, including lifting, pushing, pulling, carrying and placing, in a safe and efficient manner. Essential Functions • Performs trailer switches defined as hooking and moving a parked trailer from the yard to a load/unload door or hooking and moving a trailer from a door to the yard. • Communicates with management and/or central control to coordinate trailer movements in the yard. • Documents trailer moves using the Yard Management System (where available) or switcher cards. • Performs pre- and post-trip inspections on switcher equipment. • Understands and demonstrates effective yard switching safety processes and procedures. In addition to the above essential functions, Switchers may also be required to perform Package Handler essential functions as follows: • Utilizes “hand-to-surface” methods for all package handling. • Loads and unloads packages onto or from delivery vehicles, trailers, conveyor system carts and load gratings. • Lifts, carries, pushes and pulls packages on a continuous and repetitive basis for approximate shifts of two to four hours. • Determines the appropriate conveyor system by scanning packages, reading labels and charts, verifying numbers and memorizing information and sorts packages accordingly. Minimum Education None Minimum Experience No experience required; six (6) months of experience as a package handler or switching/CDL operator experience preferred. Required Skills, Abilities and / or Licensure •Must have a valid driver’s license and maintain a Department of Transportation (DOT) file. •Ability to understand and follow instruction regarding work duties and safety methods. • Ability to discern numbers and information in order to sort packages correctly. •Ability to use basic tools and equipment such as skate wheel rollers, dock carts, hand-held scanners, chutes and unloading devices. •Strong communication and interpersonal skills; ability to work well in a fast-paced team environment. Other Job Description Information TWI OR MID SORT SCHEDULE- times to be determined. Pay rate between $22.50- $24.00/hr depending on A.M or P.M hours.Address: 5805 N Jackson Gap Street City: Aurora State: Colorado Zip Code: 80019 Domicile Location: FXG-US/USA/P800/Aurora Auto req ID: 412282BR Position Type: Part time Employee Type: Non-Exempt EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforceSearch Engine Description: Warehouse & Distribution"
P25-6996-52,P25-6996-52,Package Handler - Part Time (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,2555 Ellsmere Ave,Norfolk,VA,23513,US,"Norfolk, VA",36.8781255,-76.2190779,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-6996-52,,2024-02-01T12:05:51+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.20 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. 2555 Ellsmere Ave Norfolk VA 23513 Address: 2555 Ellsmere Ave City: Norfolk State: VA Zip Code: 23513 Location: FXG-US/USA/P237/Virginia Beach Req ID: P25-6996-52"
P25-7200-39,P25-7200-39,Package Handler (Warehouse like),FedEx Ground,,en-us,,groundwarehousejobs,,380 River Road,Lewiston,ME,04240,US,"Lewiston, ME",44.0538952,-70.1869573,https://fedex.paradox.ai/co/FedExGround/Job?job_id=P25-7200-39,,2024-02-01T11:08:07+0000,"IMMEDIATE OPENINGS! Come for a job and stay for a career! FedEx Ground is part of the rapidly growing warehouse and transportation sector that helps keep America, and our economy, moving. Be part of a winning team and workplace community that cares about who you are as an individual, and your safety in the workplace. Perks and Benefits at FedEx Ground Competitive wages beginning at $16.35 per hour paid weekly for both full and part time opportunities $5,250 tuition reimbursement every year with no lifetime cap! All employees are eligible for this awesome benefit on their first day of employment! Generous paid time off program – work your way up to 5 weeks of PTO a year! Medical, dental and vision benefits after a short waiting period. Flexible scheduling that helps balance your work and personal life. Valuable employee discounts on things like cell phone plans, electronics, cars and restaurants. Free Purple Pathways career development program for all FedEx Ground employees. Paid parental leave for both moms and dads! Employee networks, and diversity, equity and inclusion programs available for all employees. What you can expect at FedEx Ground: Fast paced and physical warehouse work – why pay for a gym membership when you can get paid while working out? Warehouse duties include loading, unloading, and sorting of packages of various sizes. Part time FedEx Ground employees work one shift a day; full time FedEx Ground employees work two shifts. Shift lengths vary based on package volume – generally part time employees work between 3 and 6 hours a day. Full time employees can expect to work between 6 and 10 hours. Overtime paid after 40 hours a week. EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforce. Reasonable accommodations are available for qualified individuals with disabilities. Pay: $16.35 - $18.35 /hr to start. Address: 380 River Road City: Lewiston State: ME Zip Code: 04240 Location: FXG-US/USA/P043/Augusta Colocation Req ID: P25-7200-39"
